118.0, 78.20
102.0, 83.97
109.0, 113.17
64.0, 123.75
64.0, 75.75
124.0, 78.93
127.0, 119.41
126.0, 122.19
120.0, 126.69
117.0, 132.13
174.0, 121.24
117.0, 132.85
126.0, 122.30
175.0, 128.90
127.0, 126.41
119.0, 124.92
119.0, 116.83
64.0, 121.12
120.0, 125.28
116.0, 122.07
119.0, 121.20
215.0, 136.33
218.0, 177.80
173.0, 205.11
208.0, 181.47
205.0, 213.94
219.0, 212.54
222.0, 210.39
206.0, 208.43
222.0, 215.92
160.0, 214.24
211.0, 191.64
223.0, 209.71
220.0, 209.31
224.0, 210.72
211.0, 210.60
180.0, 212.67
213.0, 208.91
204.0, 194.60
198.0, 208.39
192.0, 203.29
214.0, 214.73
206.0, 211.35
213.0, 213.37
215.0, 209.19
178.0, 207.61
204.0, 213.90
163.0, 194.19
172.0, 183.51
217.0, 205.81
170.0, 198.21
199.0, 202.18
199.0, 201.08
204.0, 197.47
216.0, 207.91
226.0, 213.42
227.0, 216.34
201.0, 217.19
214.0, 208.27
223.0, 212.42
205.0, 214.62
207.0, 209.80
201.0, 207.77
198.0, 205.76
224.0, 205.98
221.0, 215.98
146.0, 193.35
183.0, 206.71
169.0, 199.15
216.0, 205.50
191.0, 204.21
215.0, 202.17
203.0, 202.45
194.0, 204.99
230.0, 202.44
212.0, 201.11
225.0, 201.09
218.0, 203.03
211.0, 216.26
217.0, 217.63
206.0, 199.72
190.0, 204.57
191.0, 205.62
175.0, 198.37
227.0, 215.45
198.0, 207.26
175.0, 201.49
225.0, 205.57
223.0, 214.56
211.0, 218.65
211.0, 207.49
172.0, 213.59
191.0, 208.28
212.0, 208.30
210.0, 208.82
229.0, 213.25
168.0, 205.55
223.0, 213.64
223.0, 208.73
207.0, 213.23
205.0, 213.70
221.0, 202.69
224.0, 219.99
223.0, 204.42
217.0, 207.29
221.0, 208.70
222.0, 214.20
220.0, 221.21
232.0, 212.82
215.0, 212.79
209.0, 210.02
192.0, 209.47
202.0, 213.77
234.0, 217.52
217.0, 215.42
221.0, 203.18
177.0, 206.57
214.0, 199.10
228.0, 214.03
166.0, 214.22
213.0, 210.36
218.0, 208.90
208.0, 210.55
220.0, 207.60
227.0, 210.17
159.0, 212.03
219.0, 211.63
205.0, 211.53
213.0, 211.71
215.0, 201.98
160.0, 211.12
213.0, 209.34
217.0, 199.24
210.0, 211.42
216.0, 204.12
211.0, 207.37
170.0, 207.01
215.0, 207.70
230.0, 206.02
229.0, 219.22
182.0, 217.46
146.0, 204.02
212.0, 211.01
222.0, 211.25
232.0, 218.29
206.0, 206.88
226.0, 213.94
224.0, 210.88
218.0, 209.50
205.0, 213.56
226.0, 201.50
176.0, 210.47
216.0, 214.04
207.0, 204.27
203.0, 206.98
208.0, 212.66
217.0, 199.62
215.0, 205.73
174.0, 200.89
216.0, 214.57
170.0, 215.80
180.0, 210.64
206.0, 212.56
230.0, 211.44
229.0, 219.21
221.0, 191.67
215.0, 207.57
224.0, 201.38
219.0, 213.79
213.0, 205.60
194.0, 215.03
191.0, 210.64
210.0, 206.35
196.0, 210.10
215.0, 206.12
201.0, 211.42
222.0, 215.35
200.0, 196.01
223.0, 213.40
220.0, 216.14
232.0, 219.58
218.0, 210.44
225.0, 215.86
226.0, 210.78
229.0, 215.99
224.0, 208.81
222.0, 211.75
